claim_id,policy_id,claim_date,decision_date,claim_amount,claim_status,claim_type
CLM0002516,POL000845,2024-01-17,2024-02-16,4625.78,Approved,Fire
CLM0002517,POL001088,2026-06-09,,10568.75,Pending,Collision
CLM0002518,POL000702,2024-08-17,2024-09-16,5408.95,Approved,Theft
CLM0002519,POL001402,2023-07-31,2023-08-10,8197.46,Approved,Wind
CLM0002520,POL001455,2023-08-10,2023-08-14,1174.63,Approved,Collision
CLM0002521,POL000035,2026-07-18,2026-08-02,1984.46,Approved,Flood
CLM0002522,POL001156,2023-08-06,2023-08-22,1316.08,Approved,Water Damage
CLM0002523,POL000632,2025-08-16,2025-09-02,11269.86,Approved,Injury
CLM0002524,POL001387,2026-07-18,2026-08-03,1829.03,Approved,Water Damage
CLM0002525,POL000354,2023-06-19,2023-07-18,4404.41,Approved,Collision
CLM0002526,POL000281,2026-02-05,2026-02-08,5195.59,Approved,Collision
CLM0002527,POL000091,2025-02-04,2025-02-10,3336.39,Approved,Water Damage
CLM0002528,POL001054,2023-05-30,2023-06-02,1421.88,Approved,Water Damage
CLM0002529,POL000845,2024-12-16,2025-01-02,11419.78,Approved,Flood
CLM0002530,POL000566,2025-05-04,2025-05-20,5532.32,Approved,Injury
CLM0002531,POL000088,2026-07-18,2026-07-24,7806.04,Approved,Water Damage
CLM0002532,POL001489,2026-07-18,2026-07-24,3918.36,Approved,Theft
CLM0002533,POL001214,2026-07-09,,2411.08,Pending,Collision
CLM0002534,POL000702,2025-09-15,2025-09-20,10362.32,Approved,Theft
CLM0002535,POL001042,2023-12-23,2023-12-29,2453.77,Approved,Theft
CLM0002536,POL000111,2026-07-18,2026-07-29,3665.94,Denied,Collision
CLM0002537,POL000098,2026-07-18,2026-08-06,4206.53,Approved,Fire
CLM0002538,POL001008,2024-04-04,2024-04-19,2362.25,Approved,Theft
CLM0002539,POL000234,2024-12-04,2024-12-07,7107.19,Approved,Injury
CLM0002540,POL000892,2026-01-30,2026-03-01,8296.44,Approved,Injury
CLM0002541,POL001386,2023-08-08,2023-09-02,3907.08,Approved,Flood
CLM0002542,POL001221,2023-07-07,2023-07-16,1923.33,Approved,Collision
CLM0002543,POL001150,2022-04-24,2022-05-18,1008.39,Approved,Water Damage
CLM0002544,POL000411,2026-07-18,2026-08-16,3503.61,Approved,Water Damage
CLM0002545,POL000901,2025-02-06,2025-02-19,8458.38,Denied,Flood
CLM0002546,POL000305,2022-09-10,2022-09-15,3350.77,Approved,Injury
CLM0002547,POL000493,2023-01-28,2023-02-15,8873.89,Approved,Collision
CLM0002548,POL000066,2023-07-02,,13566.64,Pending,Flood
CLM0002549,POL000850,2025-02-04,2025-02-17,8345.17,Approved,Wind
CLM0002550,POL001207,2023-04-21,2023-04-25,2999.0,Denied,Collision
CLM0002551,POL000916,2026-07-18,2026-08-04,1520.93,Approved,Collision
CLM0002552,POL000517,2023-09-30,2023-10-23,4511.28,Approved,Fire
CLM0002553,POL001200,2024-06-13,2024-07-03,14983.0,Approved,Collision
CLM0002554,POL001465,2025-04-15,2025-05-06,3224.3,Denied,Wind
CLM0002555,POL000553,2024-09-18,2024-09-28,458.99,Approved,Wind
CLM0002556,POL001450,2026-05-24,2026-06-01,2738.3,Approved,Collision
CLM0002557,POL000524,2025-05-18,2025-05-22,9235.14,Approved,Water Damage
CLM0002558,POL001208,2025-06-03,2025-06-25,10093.33,Approved,Water Damage
CLM0002559,POL001018,2024-12-06,2024-12-23,1637.07,Denied,Flood
CLM0002560,POL001309,2023-04-28,2023-05-07,1610.53,Approved,Flood
CLM0002561,POL001209,2025-11-11,2025-12-10,6967.25,Approved,Flood
CLM0002562,POL000783,2023-06-10,2023-06-22,1396.03,Approved,Collision
CLM0002563,POL000842,2026-01-04,,1842.04,Pending,Theft
CLM0002564,POL000443,2025-11-07,2025-11-11,11463.51,Approved,Flood
CLM0002565,POL000983,2023-08-15,2023-08-25,5209.05,Approved,Water Damage
CLM0002566,POL000357,2023-09-16,2023-09-25,2338.35,Approved,Wind
CLM0002567,POL001411,2024-11-02,2024-11-24,5456.42,Approved,Fire
CLM0002568,POL001194,2025-02-05,,1467.14,Pending,Injury
CLM0002569,POL000914,2022-09-09,2022-10-08,7087.45,Approved,Fire
CLM0002570,POL000339,2026-07-18,2026-07-23,1981.92,Denied,Collision
CLM0002571,POL000439,2024-05-04,2024-05-21,2101.52,Approved,Water Damage
CLM0002572,POL001108,2026-07-14,2026-07-30,11841.71,Approved,Collision
CLM0002573,POL000325,2026-07-18,2026-07-21,7123.96,Approved,Wind
CLM0002574,POL001353,2025-10-21,2025-11-20,1165.61,Approved,Injury
CLM0002575,POL000172,2022-10-20,2022-11-14,6422.04,Approved,Water Damage
CLM0002576,POL001260,2025-11-09,2025-11-28,901.53,Approved,Water Damage
CLM0002577,POL001198,2026-07-18,,8454.98,Pending,Collision
CLM0002578,POL000172,2023-05-23,,6771.08,Pending,Wind
CLM0002579,POL001101,2026-05-25,2026-06-06,9680.33,Approved,Wind
CLM0002580,POL001041,2023-12-29,2024-01-01,3553.96,Denied,Injury
CLM0002581,POL000818,2024-09-09,2024-09-16,3329.31,Approved,Theft
CLM0002582,POL000247,2025-12-05,,696.37,Pending,Fire
CLM0002583,POL001069,2026-07-18,2026-07-26,386.59,Denied,Injury
CLM0002584,POL000902,2024-07-29,2024-08-01,9554.29,Approved,Injury
CLM0002585,POL000354,2022-12-12,2022-12-21,2746.37,Denied,Injury
CLM0002586,POL000096,2025-09-21,2025-10-09,722.54,Approved,Wind
CLM0002587,POL000192,2024-06-24,2024-07-07,1535.86,Denied,Injury
CLM0002588,POL000175,2025-04-24,2025-04-29,855.05,Approved,Water Damage
CLM0002589,POL001328,2026-07-18,2026-07-26,3207.82,Approved,Injury
CLM0002590,POL001024,2026-07-18,2026-07-27,4213.47,Denied,Water Damage
CLM0002591,POL000339,2026-07-18,2026-08-07,6610.83,Approved,Injury
CLM0002592,POL000309,2022-11-28,2022-12-11,2544.39,Denied,Injury
CLM0002593,POL001373,2025-06-13,2025-06-17,4826.15,Approved,Fire
CLM0002594,POL000089,2024-11-30,2024-12-25,8421.79,Approved,Collision
CLM0002595,POL000530,2025-07-22,2025-08-05,1709.17,Denied,Collision
CLM0002596,POL000727,2022-11-18,2022-12-08,267.5,Approved,Wind
CLM0002597,POL000509,2024-10-17,2024-11-10,6728.33,Approved,Water Damage
CLM0002598,POL001416,2026-07-18,2026-07-31,18590.27,Approved,Wind
CLM0002599,POL000773,2023-07-19,2023-08-05,4142.97,Approved,Injury
CLM0002600,POL001349,2024-10-17,2024-10-25,4852.97,Approved,Fire
CLM0002601,POL001311,2026-05-05,,3920.71,Pending,Flood
CLM0002602,POL001438,2026-05-30,2026-06-21,3593.07,Approved,Flood
CLM0002603,POL000786,2026-07-18,2026-07-29,1243.63,Approved,Injury
CLM0002604,POL000880,2025-10-12,2025-10-31,7712.25,Approved,Fire
CLM0002605,POL000311,2025-04-05,2025-04-12,2534.22,Approved,Injury
CLM0002606,POL000693,2023-06-15,2023-06-23,1744.75,Approved,Fire
CLM0002607,POL001188,2022-07-27,2022-08-10,5973.98,Denied,Fire
CLM0002608,POL001112,2025-05-31,2025-06-19,4262.7,Approved,Injury
CLM0002609,POL000455,2025-06-22,2025-07-12,5266.67,Approved,Wind
CLM0002610,POL001028,2025-03-04,2025-03-20,,Approved,Theft
CLM0002611,POL000530,2026-06-01,2026-06-28,1521.88,Approved,Injury
CLM0002612,POL000912,2025-08-08,2025-08-24,1361.05,Approved,Collision
CLM0002613,POL001277,2022-01-02,2022-01-07,5100.47,Approved,Theft
CLM0002614,POL000232,2024-10-09,,3049.46,Pending,Wind
CLM0002615,POL000509,2025-04-20,2025-05-12,2111.5,Approved,Wind
CLM0002616,POL000335,2024-05-10,2024-05-14,4697.06,Denied,Theft
CLM0002617,POL000437,2026-07-18,2026-07-19,1229.88,Denied,Fire
CLM0002618,POL000383,2025-06-17,2025-06-28,3900.99,Approved,Fire
CLM0002619,POL001140,2025-02-26,2025-03-11,9944.44,Approved,Water Damage
CLM0002620,POL001435,2025-10-04,,19429.67,Pending,Fire
CLM0002621,POL000571,2022-05-28,2022-06-08,6730.94,Approved,Collision
CLM0002622,POL001263,2025-04-05,2025-04-28,9246.66,Approved,Collision
CLM0002623,POL000396,2024-11-04,2024-11-07,4602.64,Approved,Water Damage
CLM0002624,POL001162,2026-07-06,2026-07-11,2806.51,Approved,Flood
CLM0002625,POL000992,2025-06-28,2025-07-03,2044.06,Denied,Wind
CLM0002626,POL000530,2026-07-18,2026-08-14,4202.1,Approved,Injury
CLM0002627,POL001292,2023-07-13,2023-08-08,2086.69,Approved,Collision
CLM0002628,POL000821,2026-07-18,2026-07-23,1796.16,Denied,Collision
CLM0002629,POL000557,2023-07-16,2023-08-01,463.94,Approved,Injury
CLM0002630,POL000215,2023-03-24,2023-04-13,4478.82,Denied,Theft
CLM0002631,POL000808,2023-11-01,2023-11-12,3447.7,Approved,Injury
CLM0002632,POL000865,2023-09-09,2023-10-01,4602.8,Approved,Water Damage
CLM0002633,POL000510,2026-07-18,,14892.66,Pending,Flood
CLM0002634,POL001427,2025-12-14,2025-12-26,1472.66,Approved,Injury
CLM0002635,POL000781,2026-07-18,2026-08-17,2048.14,Approved,Collision
CLM0002636,POL000671,2025-08-09,2025-08-22,7964.47,Approved,Water Damage
CLM0002637,POL001352,2022-01-06,2022-01-28,8789.43,Approved,Theft
CLM0002638,POL001480,2024-08-27,2024-08-31,2639.84,Approved,Water Damage
CLM0002639,POL001408,2024-02-02,,4511.48,Pending,Theft
CLM0002640,POL001428,2026-07-18,,5267.64,Pending,Collision
CLM0002641,POL000720,2023-11-29,2023-12-04,2993.79,Approved,Flood
CLM0002642,POL001399,2021-12-29,2022-01-20,2087.41,Approved,Injury
CLM0002643,POL001138,2026-01-27,2026-02-09,1214.08,Approved,Theft
CLM0002644,POL000842,2026-07-18,2026-07-24,3805.55,Approved,Injury
CLM0002645,POL001187,2026-07-09,2026-07-31,7302.35,Approved,Collision
CLM0002646,POL000777,2026-07-18,2026-07-21,7300.56,Approved,Injury
CLM0002647,POL001344,2023-11-16,2023-12-14,1968.27,Approved,Theft
CLM0002648,POL000612,2024-01-09,,2211.96,Pending,Fire
CLM0002649,POL000367,2022-03-14,2022-03-29,7251.92,Approved,Flood
CLM0002650,POL001398,2026-01-30,2026-02-17,10244.42,Denied,Injury
CLM0002651,POL000891,2025-08-12,2025-08-16,3425.52,Approved,Fire
CLM0002652,POL000893,2025-02-14,2025-03-15,5963.49,Approved,Water Damage
CLM0002653,POL000637,2025-08-26,2025-09-09,2860.5,Approved,Flood
CLM0002654,POL000908,2024-07-25,2024-07-28,11070.19,Approved,Injury
CLM0002655,POL000923,2025-12-10,2025-12-18,5567.87,Denied,Theft
CLM0002656,POL001038,2026-07-18,2026-07-25,5974.1,Approved,Theft
CLM0002657,POL000757,2026-02-17,2026-03-02,5763.53,Denied,Water Damage
CLM0002658,POL000268,2025-07-01,2025-07-17,4315.06,Approved,Fire
CLM0002659,POL001435,2026-07-05,2026-07-20,4656.6,Approved,Wind
CLM0002660,POL000685,2026-07-18,2026-07-28,8980.23,Approved,Collision
CLM0002661,POL000019,2026-07-18,,2161.2,Pending,Flood
CLM0002662,POL000329,2024-07-09,2024-07-16,4531.24,Approved,Fire
CLM0002663,POL000371,2023-06-07,2023-06-25,3303.56,Approved,Wind
CLM0002664,POL001345,2023-09-14,2023-09-21,7536.0,Approved,Water Damage
CLM0002665,POL000648,2026-06-19,2026-06-22,6005.36,Approved,Collision
CLM0002666,POL000162,2024-05-02,2024-05-08,2370.99,Approved,Collision
CLM0002667,POL000763,2025-01-17,2025-01-26,4377.09,Denied,Injury
CLM0002668,POL001059,2026-07-18,2026-07-22,3253.4,Approved,Collision
CLM0002669,POL001100,2023-04-26,2023-05-17,4068.3,Approved,Injury
CLM0002670,POL000812,2026-03-02,2026-03-20,2322.25,Denied,Theft
CLM0002671,POL000402,2026-05-13,2026-06-04,2440.99,Approved,Fire
CLM0002672,POL000910,2022-02-08,,1179.42,Pending,Fire
CLM0002673,POL000914,2023-01-10,,2378.96,Pending,Flood
CLM0002674,POL000539,2023-07-16,2023-08-01,8726.12,Approved,Collision
CLM0002675,POL000302,2024-08-11,,9182.94,Pending,Collision
CLM0002676,POL000418,2024-10-25,2024-11-20,2029.52,Approved,Water Damage
CLM0002677,POL000981,2026-07-18,2026-08-01,548.06,Approved,Wind
CLM0002678,POL001206,2023-05-01,,2063.74,Pending,Injury
CLM0002679,POL000099,2023-08-23,2023-09-21,2977.09,Approved,Wind
CLM0002680,POL000346,2022-08-18,,4653.24,Pending,Injury
CLM0002681,POL000359,2022-11-18,2022-12-12,9947.53,Approved,Injury
CLM0002682,POL001423,2026-07-05,2026-07-16,4532.97,Approved,Fire
CLM0002683,POL000550,2026-07-18,2026-08-03,4416.43,Approved,Fire
CLM0002684,POL000626,2026-07-18,2026-08-10,6516.71,Approved,Flood
CLM0002685,POL000694,2024-10-22,,2245.01,Pending,Water Damage
CLM0002686,POL000158,2022-05-18,2022-05-27,4425.16,Approved,Theft
CLM0002687,POL001461,2026-07-18,2026-08-07,5182.96,Approved,Injury
CLM0002688,POL001498,2026-06-28,2026-07-20,7110.05,Approved,Wind
CLM0002689,POL000174,2025-08-20,2025-09-16,6056.56,Approved,Flood
CLM0002690,POL000423,2023-06-18,2023-07-11,9304.64,Approved,Wind
CLM0002691,POL001390,2022-11-17,2022-11-20,2672.28,Approved,Theft
CLM0002692,POL001137,2026-01-30,2026-02-07,4887.82,Approved,Water Damage
CLM0002693,POL000150,2022-11-29,2022-12-02,190.3,Approved,Wind
CLM0002694,POL001112,2024-01-20,2024-01-23,2729.23,Denied,Injury
CLM0002695,POL000793,2023-12-28,2024-01-06,2171.79,Denied,Fire
CLM0002696,POL001464,2025-07-31,2025-08-15,7639.42,Approved,Injury
CLM0002697,POL000471,2026-06-12,2026-06-29,4423.92,Denied,Water Damage
CLM0002698,POL000297,2024-11-26,2024-12-06,5384.66,Approved,Fire
CLM0002699,POL000471,2026-05-23,2026-06-22,3101.74,Approved,Water Damage
CLM0002700,POL001434,2024-01-25,2024-02-11,5993.1,Denied,Collision
CLM0002701,POL001465,2024-10-26,2024-11-14,6311.02,Approved,Fire
CLM0002702,POL001054,2023-04-03,2023-04-15,2665.39,Denied,Theft
CLM0002703,POL000572,2024-08-28,2024-09-21,3188.86,Approved,Fire
CLM0002704,POL000536,2023-06-13,2023-07-12,3506.0,Approved,Injury
CLM0002705,POL000431,2025-08-22,,4262.39,Pending,Wind
CLM0002706,POL000136,2023-12-04,2023-12-13,1435.0,Approved,Flood
CLM0002707,POL001443,2026-05-27,2026-06-19,1647.69,Approved,Wind
CLM0002708,POL001334,2025-02-19,2025-03-14,3529.94,Approved,Injury
CLM0002709,POL000253,2023-12-26,2024-01-14,8801.74,Approved,Injury
CLM0002710,POL001354,2023-11-23,,6831.73,Pending,Wind
CLM0002711,POL000791,2026-07-18,2026-08-03,1771.2,Approved,Injury
CLM0002712,POL001081,2023-09-02,2023-09-22,6123.53,Denied,Collision
CLM0002713,POL000627,2025-10-02,2025-10-27,2128.7,Approved,Theft
CLM0002714,POL000982,2022-10-18,2022-11-04,1891.62,Approved,Wind
CLM0002715,POL000282,2026-07-18,2026-07-22,6517.65,Approved,Water Damage
CLM0002716,POL000184,2023-06-08,2023-06-23,2038.47,Approved,Wind
CLM0002717,POL000518,2026-07-13,2026-07-22,1749.95,Approved,Water Damage
CLM0002718,POL001141,2025-03-25,2025-04-11,4284.54,Approved,Theft
CLM0002719,POL001068,2024-08-21,2024-09-18,2388.5,Approved,Collision
CLM0002720,POL000310,2026-03-24,,726.4,Pending,Wind
CLM0002721,POL001126,2024-01-20,2024-02-18,2935.07,Approved,Theft
CLM0002722,POL001161,2024-02-14,,1619.53,Pending,Injury
CLM0002723,POL001055,2023-10-18,2023-11-05,4231.61,Denied,Theft
CLM0002724,POL000344,2025-12-17,2026-01-15,14530.17,Approved,Collision
CLM0002725,POL000031,2023-01-08,2023-01-11,13495.34,Approved,Collision
CLM0002726,POL000130,2023-07-17,2023-08-03,9618.64,Approved,Flood
CLM0002727,POL000778,2021-12-24,2021-12-27,4093.87,Approved,Injury
CLM0002728,POL001294,2026-07-18,2026-08-07,3940.75,Approved,Water Damage
CLM0002729,POL001386,2023-12-15,2023-12-19,5404.31,Denied,Collision
CLM0002730,POL001122,2022-12-03,2022-12-10,1302.28,Denied,Fire
CLM0002731,POL000786,2026-05-12,2026-06-07,3374.78,Approved,Theft
CLM0002732,POL001133,2023-11-01,,4922.05,Pending,Wind
CLM0002733,POL000500,2024-03-20,,7948.5,Pending,Injury
CLM0002734,POL001046,2024-12-19,2024-12-28,999.31,Denied,Flood
CLM0002735,POL001128,2025-01-29,2025-02-11,19970.5,Approved,Fire
CLM0002736,POL000837,2026-07-18,2026-08-11,4628.76,Approved,Water Damage
CLM0002737,POL000201,2022-06-17,2022-07-13,2665.06,Approved,Water Damage
CLM0002738,POL000035,2026-06-26,2026-07-09,3527.64,Denied,Theft
CLM0002739,POL000008,2022-10-09,2022-10-18,5017.06,Denied,Fire
CLM0002740,POL001205,2024-04-17,2024-04-22,329.41,Approved,Fire
CLM0002741,POL000041,2026-07-18,2026-08-03,2964.83,Approved,Wind
CLM0002742,POL000799,2026-07-18,2026-07-23,7093.28,Approved,Collision
CLM0002743,POL001326,2023-12-17,,1679.43,Pending,Fire
CLM0002744,POL000178,2024-10-15,2024-11-13,15250.22,Approved,Theft
CLM0002745,POL000578,2022-03-03,2022-03-21,4768.61,Denied,Fire
CLM0002746,POL000206,2023-04-28,2023-05-19,1442.54,Approved,Fire
CLM0002747,POL001267,2024-02-04,2024-02-26,1744.59,Approved,Collision
CLM0002748,POL000753,2026-07-18,2026-08-01,6848.01,Denied,Flood
CLM0002749,POL001123,2025-07-23,2025-07-30,5521.45,Approved,Flood
CLM0002750,POL001095,2025-08-28,2025-09-12,5412.36,Approved,Theft
CLM0002751,POL000796,2025-02-27,2025-03-02,4521.84,Approved,Injury
CLM0002752,POL000480,2023-03-28,2023-04-17,4705.16,Approved,Injury
CLM0002753,POL001302,2024-10-07,2024-10-26,5872.9,Approved,Wind
CLM0002754,POL001353,2025-11-04,2025-11-26,6491.01,Approved,Collision
CLM0002755,POL000746,2021-09-11,2021-10-02,4568.16,Approved,Flood
CLM0002756,POL000370,2026-07-18,2026-07-23,3871.64,Approved,Injury
CLM0002757,POL000931,2023-05-21,2023-06-12,1860.82,Approved,Theft
CLM0002758,POL000260,2025-08-29,,4146.68,Pending,Theft
CLM0002759,POL000884,2026-01-27,2026-02-08,3923.99,Denied,Flood
CLM0002760,POL001293,2025-05-31,2025-06-29,4834.81,Approved,Water Damage
CLM0002761,POL000383,2025-10-30,2025-11-04,2857.78,Approved,Injury
CLM0002762,POL000012,2026-07-18,2026-07-25,4533.14,Approved,Collision
CLM0002763,POL000945,2026-02-22,2026-03-07,4474.11,Approved,Collision
CLM0002764,POL000944,2025-05-29,2025-06-23,4506.23,Approved,Collision
CLM0002765,POL001375,2023-01-20,2023-02-04,1729.95,Approved,Injury
CLM0002766,POL000379,2022-10-10,2022-11-03,1290.88,Approved,Water Damage
CLM0002767,POL001321,2023-05-30,2023-06-04,12383.91,Approved,Injury
CLM0002768,POL001460,2025-10-27,2025-11-03,6877.2,Approved,Flood
CLM0002769,POL000546,2024-09-01,2024-09-23,3497.95,Approved,Flood
CLM0002770,POL000685,2026-04-18,2026-05-05,4230.58,Approved,Collision
CLM0002771,POL001449,2025-07-31,2025-08-12,3023.76,Denied,Fire
CLM0002772,POL000271,2026-02-01,2026-02-13,4886.45,Denied,Wind
CLM0002773,POL000602,2024-06-11,2024-07-10,4758.98,Approved,Collision
CLM0002774,POL000654,2026-07-18,2026-07-23,4887.69,Denied,Collision
CLM0002775,POL001184,2023-07-23,2023-08-22,1896.19,Approved,Fire
CLM0002776,POL001018,2023-10-29,2023-10-30,6098.11,Denied,Wind
CLM0002777,POL000102,2024-06-22,2024-07-02,4455.91,Approved,Wind
CLM0002778,POL000701,2024-08-14,2024-08-18,4744.93,Approved,Flood
CLM0002779,POL000352,2024-01-13,2024-01-22,159.1,Denied,Water Damage
CLM0002780,POL000963,2026-03-17,2026-04-06,2417.99,Approved,Injury
CLM0002781,POL000672,2024-11-04,2024-11-09,6785.89,Approved,Flood
CLM0002782,POL001066,2024-07-26,,4700.57,Pending,Water Damage
CLM0002783,POL001059,2025-11-28,2025-12-09,8254.97,Approved,Wind
CLM0002784,POL000927,2023-02-24,2023-03-12,6269.09,Approved,Collision
CLM0002785,POL000798,2025-02-14,,4142.42,Pending,Water Damage
CLM0002786,POL000765,2024-04-30,2024-05-04,6436.49,Approved,Water Damage
CLM0002787,POL000720,2025-03-02,2025-03-29,478.9,Approved,Collision
CLM0002788,POL000188,2026-06-06,2026-06-09,9280.28,Approved,Injury
CLM0002789,POL000365,2024-05-22,,1810.15,Pending,Collision
CLM0002790,POL001346,2024-08-24,2024-09-09,1777.15,Approved,Collision
CLM0002791,POL000090,2025-01-15,2025-02-13,8030.18,Approved,Water Damage
CLM0002792,POL000903,2022-08-06,2022-08-11,2199.56,Denied,Theft
CLM0002793,POL000090,2024-02-12,2024-03-11,1006.93,Approved,Flood
CLM0002794,POL001216,2025-01-23,2025-01-26,2669.43,Approved,Flood
CLM0002795,POL000526,2026-05-24,2026-06-14,37.91,Denied,Collision
CLM0002796,POL001033,2024-09-21,2024-10-09,5531.59,Denied,Wind
CLM0002797,POL000671,2026-07-18,2026-08-15,5513.41,Approved,Wind
CLM0002798,POL000289,2026-07-18,2026-08-03,2914.36,Approved,Injury
CLM0002799,POL001138,2026-07-18,2026-08-17,10758.36,Approved,Flood
CLM0002800,POL000706,2022-07-23,2022-08-03,869.89,Approved,Flood
CLM0002801,POL000237,2022-11-24,2022-11-27,3418.9,Denied,Injury
CLM0002802,POL001477,2025-04-16,,4738.96,Pending,Flood
CLM0002803,POL000415,2024-05-10,2024-05-13,1843.13,Denied,Theft
CLM0002804,POL001486,2022-04-12,2022-04-25,768.89,Approved,Collision
CLM0002805,POL000315,2023-12-08,2023-12-28,4878.9,Denied,Flood
CLM0002806,POL000455,2026-07-18,2026-08-04,5630.04,Approved,Fire
CLM0002807,POL000437,2026-07-18,2026-08-06,980.32,Approved,Water Damage
CLM0002808,POL000496,2025-12-11,,1024.16,Pending,Theft
CLM0002809,POL000862,2025-05-13,2025-06-12,9692.46,Approved,Fire
CLM0002810,POL001118,2024-12-29,2025-01-14,8301.82,Approved,Flood
CLM0002811,POL000397,2026-07-18,2026-08-12,2812.12,Approved,Fire
CLM0002812,POL000614,2025-09-15,2025-10-05,10963.08,Approved,Fire
CLM0002813,POL000363,2023-07-25,2023-08-07,7662.55,Denied,Water Damage
CLM0002814,POL001292,2024-04-01,2024-04-08,16913.23,Approved,Injury
CLM0002815,POL000098,2026-07-18,2026-08-04,3524.38,Approved,Water Damage
CLM0002816,POL000910,2022-11-05,2022-11-18,8025.15,Denied,Fire
CLM0002817,POL000920,2023-06-22,2023-06-27,9268.65,Approved,Fire
CLM0002818,POL000814,2025-01-28,2025-02-05,1206.63,Approved,Wind
CLM0002819,POL000020,2026-07-18,2026-07-31,2626.83,Approved,Water Damage
CLM0002820,POL000665,2023-11-12,2023-12-05,6685.55,Approved,Wind
CLM0002821,POL000634,2023-02-26,2023-03-20,3904.9,Approved,Collision
CLM0002822,POL000479,2026-01-31,,2813.58,Pending,Collision
CLM0002823,POL000948,2026-07-18,,9217.67,Pending,Collision
CLM0002824,POL001231,2026-07-18,2026-07-31,1876.54,Approved,Water Damage
CLM0002825,POL000605,2025-08-15,,2642.43,Pending,Wind
CLM0002826,POL000797,2026-01-05,2026-01-13,5737.14,Approved,Theft
CLM0002827,POL001299,2025-06-21,2025-07-13,6238.64,Approved,Fire
CLM0002828,POL000479,2026-07-18,2026-07-27,862.62,Denied,Wind
CLM0002829,POL000171,2026-07-18,2026-07-21,7291.42,Approved,Collision
CLM0002830,POL001366,2026-06-19,2026-07-02,2599.8,Approved,Water Damage
CLM0002831,POL001159,2026-07-18,,4060.57,Pending,Collision
CLM0002832,POL000022,2022-06-05,,6303.52,Pending,Water Damage
CLM0002833,POL001433,2022-05-10,2022-05-16,1685.11,Approved,Fire
CLM0002834,POL000440,2026-07-18,,10052.37,Pending,Fire
CLM0002835,POL001341,2026-07-18,2026-07-29,1505.23,Approved,Flood
CLM0002836,POL001298,2025-09-24,2025-10-11,1836.29,Approved,Fire
CLM0002837,POL000090,2025-05-28,2025-06-14,3483.63,Approved,Wind
